query,input,车辆候选列表,output,appName,车型组合,category,category正确答案,mode,mode正确答案
福州三坊七巷到西湖公园，“鞍马聚的新出租”车型的经济型车，费用16元,"[{""content"":""# 用户需求：\n福州三坊七巷到西湖公园，“鞍马聚的新出租”车型的经济型车，费用16元\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""福州三坊七巷到西湖公园，“鞍马聚的新出租”车型的经济型车，费用16元\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""经济型车"", ""mode"": ""鞍马聚的新出租"", ""price"": true, ""price_min"": 16, ""price_max"": 16, ""fast"": false}]
```",未知,[],,无,,无
济南趵突泉到大明湖南门，特快车预估18.5元左右,"[{""content"":""# 用户需求：\n济南趵突泉到大明湖南门，特快车预估18.5元左右\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""济南趵突泉到大明湖南门，特快车预估18.5元左右\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""特快车"", ""mode"": ""无"", ""price"": true, ""price_min"": 18.5, ""price_max"": 18.5, ""fast"": false}]
```",未知,[],,无,,无
南昌滕王阁到秋水广场，出租车价格16元上下,"[{""content"":""# 用户需求：\n南昌滕王阁到秋水广场，出租车价格16元上下\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""南昌滕王阁到秋水广场，出租车价格16元上下\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""出租车"", ""mode"": ""无"", ""price"": true, ""price_min"": 16, ""price_max"": 16, ""fast"": false}]
```",未知,[],,无,,无
南宁青秀山到万象城，曹操出行车型的优享型车，需要17.5元上下,"[{""content"":""# 用户需求：\n南宁青秀山到万象城，曹操出行车型的优享型车，需要17.5元上下\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""南宁青秀山到万象城，曹操出行车型的优享型车，需要17.5元上下\""}""}]",[],"```json
[{""app"": ""曹操出行"", ""category"": ""无"", ""mode"": ""优享型车"", ""price"": true, ""price_min"": 17.5, ""price_max"": 17.5, ""fast"": false}]
```",未知,[],,无,,无
海口美兰机场到骑楼老街，阳光出行车型的优享型车，约18元之内,"[{""content"":""# 用户需求：\n海口美兰机场到骑楼老街，阳光出行车型的优享型车，约18元之内\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""海口美兰机场到骑楼老街，阳光出行车型的优享型车，约18元之内\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""优享型车"", ""mode"": ""阳光出行"", ""price"": true, ""price_min"": 0, ""price_max"": 18, ""fast"": false}]
```",未知,[],,无,,无
太原晋祠到食品街，T3出行车型的优享型车，费用19元上下,"[{""content"":""# 用户需求：\n太原晋祠到食品街，T3出行车型的优享型车，费用19元上下\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""太原晋祠到食品街，T3出行车型的优享型车，费用19元上下\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""T3出行"", ""price"": true, ""price_min"": 19, ""price_max"": 19, ""fast"": false}]
```",未知,[],,无,,无
乌鲁木齐国际大巴扎到红山公园，首汽约车车型的优享型车，预估19元左右,"[{""content"":""# 用户需求：\n乌鲁木齐国际大巴扎到红山公园，首汽约车车型的优享型车，预估19元左右\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""乌鲁木齐国际大巴扎到红山公园，首汽约车车型的优享型车，预估19元左右\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""首汽约车"", ""price"": true, ""price_min"": 19, ""price_max"": 19, ""fast"": false}]
```",未知,[],,无,,无
杭州西湖断桥到宋城景区，使用经济型分类，价格差不多8元,"[{""content"":""# 用户需求：\n杭州西湖断桥到宋城景区，使用经济型分类，价格差不多8元\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""杭州西湖断桥到宋城景区，使用经济型分类，价格差不多8元\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""经济型"", ""mode"": ""无"", ""price"": true, ""price_min"": 8, ""price_max"": 8, ""fast"": false}]
```",未知,[],,无,,无
广州白云国际机场T2到珠江新城西塔，叫鞍马出行车型的车，35元之内,"[{""content"":""# 用户需求：\n广州白云国际机场T2到珠江新城西塔，叫鞍马出行车型的车，35元之内\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""广州白云国际机场T2到珠江新城西塔，叫鞍马出行车型的车，35元之内\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""鞍马出行"", ""price"": true, ""price_min"": 0, ""price_max"": 35, ""fast"": false}]
```",未知,[],,无,,无
南京夫子庙到中山陵音乐台，选优享型类目，预算控制在19元左右,"[{""content"":""# 用户需求：\n南京夫子庙到中山陵音乐台，选优享型类目，预算控制在19元左右\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""南京夫子庙到中山陵音乐台，选优享型类目，预算控制在19元左右\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""优享型"", ""mode"": ""无"", ""price"": true, ""price_min"": 19, ""price_max"": 19, ""fast"": false}]
```",未知,[],,无,,无
深圳华侨城创意园到蛇口邮轮中心，预约品质专车，价格固定58元,"[{""content"":""# 用户需求：\n深圳华侨城创意园到蛇口邮轮中心，预约品质专车，价格固定58元\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""深圳华侨城创意园到蛇口邮轮中心，预约品质专车，价格固定58元\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""品质专车"", ""mode"": ""无"", ""price"": true, ""price_min"": 58, ""price_max"": 58, ""fast"": false}]
```",未知,[],,无,,无
成都春熙路太古里到都江堰景区，使用腾飞出行车型的车，车费约13元,"[{""content"":""# 用户需求：\n成都春熙路太古里到都江堰景区，使用腾飞出行车型的车，车费约13元\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""成都春熙路太古里到都江堰景区，使用腾飞出行车型的车，车费约13元\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""腾飞出行"", ""price"": true, ""price_min"": 13, ""price_max"": 13, ""fast"": false}]
```",未知,[],,无,,无
西安钟楼到华山游客中心，需要六座商务车型，预估费用45元上下,"[{""content"":""# 用户需求：\n西安钟楼到华山游客中心，需要六座商务车型，预估费用45元上下\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""西安钟楼到华山游客中心，需要六座商务车型，预估费用45元上下\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""商务车"", ""mode"": ""无"", ""price"": true, ""price_min"": 45, ""price_max"": 45, ""fast"": false}]
```",未知,[],,无,,无
重庆解放碑到来福士广场，叫特惠快车，费用在12元至15元之间,"[{""content"":""# 用户需求：\n重庆解放碑到来福士广场，叫特惠快车，费用在12元至15元之间\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""重庆解放碑到来福士广场，叫特惠快车，费用在12元至15元之间\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""特惠快车"", ""mode"": ""无"", ""price"": true, ""price_min"": 12, ""price_max"": 15, ""fast"": false}]
```",未知,[],,无,,无
厦门鼓浪屿钢琴码头到厦门大学，选神州专车，差不多50元,"[{""content"":""# 用户需求：\n厦门鼓浪屿钢琴码头到厦门大学，选神州专车，差不多50元\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""厦门鼓浪屿钢琴码头到厦门大学，选神州专车，差不多50元\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""神州专车"", ""price"": true, ""price_min"": 50, ""price_max"": 50, ""fast"": false}]
```",未知,[],,无,,无
武汉黄鹤楼到东湖绿道，使用环旅出行车型的车，价格区间25-30元,"[{""content"":""# 用户需求：\n武汉黄鹤楼到东湖绿道，使用环旅出行车型的车，价格区间25-30元\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""武汉黄鹤楼到东湖绿道，使用环旅出行车型的车，价格区间25-30元\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""环旅出行"", ""price"": true, ""price_min"": 25, ""price_max"": 30, ""fast"": false}]
```",未知,[],,无,,无
青岛八大关到金沙滩景区，叫聚优出租，15元以内可接受,"[{""content"":""# 用户需求：\n青岛八大关到金沙滩景区，叫聚优出租，15元以内可接受\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""青岛八大关到金沙滩景区，叫聚优出租，15元以内可接受\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""聚优出租"", ""price"": true, ""price_min"": 0, ""price_max"": 15, ""fast"": false}]
```",未知,[],,无,,无
郑州二七塔到少林寺停车场，需要特快车服务，费用约19元,"[{""content"":""# 用户需求：\n郑州二七塔到少林寺停车场，需要特快车服务，费用约19元\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""郑州二七塔到少林寺停车场，需要特快车服务，费用约19元\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""特快车"", ""mode"": ""无"", ""price"": true, ""price_min"": 19, ""price_max"": 19, ""fast"": false}]
```",未知,[],,无,,无
长沙岳麓山爱晚亭到橘子洲头，选经济分类，预算不超过9元,"[{""content"":""# 用户需求：\n长沙岳麓山爱晚亭到橘子洲头，选经济分类，预算不超过9元\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""长沙岳麓山爱晚亭到橘子洲头，选经济分类，预算不超过9元\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""经济分类"", ""mode"": ""无"", ""price"": true, ""price_min"": 0, ""price_max"": 9, ""fast"": false}]
```",未知,[],,无,,无
苏州拙政园到同里古镇，使用阳光出行车型的车，价格差不多14元,"[{""content"":""# 用户需求：\n苏州拙政园到同里古镇，使用阳光出行车型的车，价格差不多14元\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""苏州拙政园到同里古镇，使用阳光出行车型的车，价格差不多14元\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""阳光出行"", ""price"": true, ""price_min"": 14, ""price_max"": 14, ""fast"": false}]
```",未知,[],,无,,无
宁波老外滩到溪口蒋氏故居，预约有序出行车型的车，预估12元左右,"[{""content"":""# 用户需求：\n宁波老外滩到溪口蒋氏故居，预约有序出行车型的车，预估12元左右\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""宁波老外滩到溪口蒋氏故居，预约有序出行车型的车，预估12元左右\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""有序出行"", ""mode"": ""无"", ""price"": true, ""price_min"": 12, ""price_max"": 12, ""fast"": false}]
```",未知,[],,无,,无
天津五大道到滨海图书馆，叫叮叮出行车型的车，费用在10元以内,"[{""content"":""# 用户需求：\n天津五大道到滨海图书馆，叫叮叮出行车型的车，费用在10元以内\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""天津五大道到滨海图书馆，叫叮叮出行车型的车，费用在10元以内\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""叮叮出行"", ""price"": true, ""price_min"": 0, ""price_max"": 10, ""fast"": false}]
```",未知,[],,无,,无
沈阳中街到棋盘山风景区，使用旅程约车车型的车，价格区间8-11元,"[{""content"":""# 用户需求：\n沈阳中街到棋盘山风景区，使用旅程约车车型的车，价格区间8-11元\n\n# 用户提供示例：\n\n\n**如果用户需求与用户提供示例相同时，必须输出用户提供的结果**"",""exts"":""{\""userHistoryInputContent\"":\""沈阳中街到棋盘山风景区，使用旅程约车车型的车，价格区间8-11元\""}""}]",[],"```json
[{""app"": ""无"", ""category"": ""无"", ""mode"": ""旅程约车"", ""price"": true, ""price_min"": 8, ""price_max"": 11, ""fast"": false}]
```",未知,[],,无,,无
